,molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
1509,CHEMBL2031221,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,89.0
1510,CHEMBL2031222,Cc1ccc(NC(=O)c2ccccc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,15.0
1512,CHEMBL2031224,COc1ccccc1C(=O)Nc1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,active,108.0
1513,CHEMBL2031225,COc1cccc(C(=O)Nc2ccc(C)c(-n3cnc4ccc(N5CCN(C)CC5)cc4c3=O)c2)c1,active,65.0
1514,CHEMBL2031226,Cc1ccc(NC(=O)c2cccc(C#N)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,20.0
1515,CHEMBL2031227,Cc1ccc(NC(=O)c2ccc(C#N)cc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,9.0
1516,CHEMBL2031228,Cc1ccc(NC(=O)c2ccc(C#N)cc2)cc1-n1c(C)nc2ccc(N3CCN(C)CC3)cc2c1=O,active,708.0
1517,CHEMBL2031229,Cc1ccc(NC(=O)c2ccccc2F)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,14.0
1518,CHEMBL2031230,Cc1ccc(NC(=O)c2cccc(F)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,29.0
1519,CHEMBL2031231,Cc1ccc(NC(=O)C2CCOCC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,484.0
1520,CHEMBL2031232,Cc1ccc(NC(=O)C2CCC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,155.0
1521,CHEMBL2031233,Cc1ccc(NC(=O)C2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,108.0
1522,CHEMBL2031234,Cc1ccc(NC(=O)c2cccnc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,525.0
1523,CHEMBL2031235,Cc1ccc(NC(=O)c2ccno2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,25.0
1524,CHEMBL2031236,Cc1ccc(NC(=O)c2cscn2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,181.0
1525,CHEMBL2031237,Cc1ccc(NC(=O)c2cncs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,26.0
1527,CHEMBL2031238,Cc1ccc(NC(=O)c2ccoc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,9.0
1529,CHEMBL2031240,Cc1ccc(C(=O)Nc2ccccc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,347.0
1530,CHEMBL2031241,Cc1ccc(C(=O)Nc2nccs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,72.0
1531,CHEMBL2031242,Cc1csc(NC(=O)c2ccc(C)c(-n3cnc4ccc(N5CCN(C)CC5)cc4c3=O)c2)n1,active,276.0
1533,CHEMBL2031460,Cc1ccc(C(=O)Nc2nncs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,200.0
1534,CHEMBL2031461,Cc1ccc(C(=O)Nc2ccon2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,6.7
1535,CHEMBL2031462,Cc1ccc(C(=O)Nc2ccno2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,11.0
1536,CHEMBL2031463,Cc1ccc(C(=O)NC2CCCC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,692.0
1537,CHEMBL2031464,Cc1ccc(C(=O)NC2CCC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,54.0
1538,CHEMBL2031465,Cc1ccc(C(=O)NC2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,16.0
1539,CHEMBL2031466,Cc1ccc(C(=O)NC(C)C)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,156.0
1540,CHEMBL2031467,CCNC(=O)c1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,active,83.0
1541,CHEMBL2031468,CNC(=O)c1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,active,437.0
1542,CHEMBL2031469,Cc1ccc(C(=O)NCC2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,261.0
1543,CHEMBL2041956,O=c1c(-c2ccc(F)cc2)c(-c2ccncc2)oc2ccccc12,active,813.0
1545,CHEMBL2041958,CC(C)Nc1cc(-c2oc3ccccc3c(=O)c2-c2ccc(F)cc2)ccn1,active,17.0
1546,CHEMBL2041959,CCCCNc1cc(-c2oc3ccccc3c(=O)c2-c2ccc(F)cc2)ccn1,active,21.0
1547,CHEMBL2041960,COCCCNc1cc(-c2oc3ccccc3c(=O)c2-c2ccc(F)cc2)ccn1,active,39.0
1548,CHEMBL2041961,CN(C)CCCNc1cc(-c2oc3ccccc3c(=O)c2-c2ccc(F)cc2)ccn1,active,761.0
1549,CHEMBL2041962,O=c1c(-c2ccc(F)cc2)c(-c2ccnc(NC3CCCCC3)c2)oc2ccccc12,active,34.0
1550,CHEMBL2041963,O=c1c(-c2ccc(F)cc2)c(-c2ccnc(NC3CCOCC3)c2)oc2ccccc12,active,45.0
1551,CHEMBL2042121,O=c1c(-c2ccc(F)cc2)c(-c2ccnc(NCc3ccccc3)c2)oc2ccccc12,active,35.0
1554,CHEMBL2070490,CCOc1ccc(-c2cc(-c3cnc(NC(C)C)s3)nc(-c3ccccc3F)n2)c(Cl)c1,active,590.0
1556,CHEMBL492634,Cc1cccc(-c2[nH]c(Cc3cccc(C(N)=O)c3)nc2-c2ccc3nccnc3c2)n1,active,480.0
1557,CHEMBL226838,Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3c(c2)OCO3)n1,active,594.0
1593,CHEMBL2151321,CC(C)Oc1cc(-n2cnc3ccc(N[C@@H](C)c4ccc(F)cn4)nc32)n[nH]1,active,13.4
1594,CHEMBL2204532,CN(c1ccc(F)c(NC(=O)c2cccc(OC(C)(C)C#N)c2Cl)c1)c1ccc2nc(NC(=O)C3CC3)sc2n1,active,45.0
1595,CHEMBL2324926,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5cccnn45)n(C)n3)cc2C(F)(F)F)CC1,active,24.0
1596,CHEMBL2324925,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5cnccn45)n(C)n3)cc2C(F)(F)F)CC1,active,35.0
1597,CHEMBL2324924,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cncc2nccn12,active,43.0
1598,CHEMBL2324923,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cncc5nccn45)n(C)n3)cc2C(F)(F)F)CC1,active,35.0
1599,CHEMBL2347053,O=C1Nc2ccccc2/C1=C/c1c[nH]nc1-c1ccccc1[N+](=O)[O-],active,11.0
1601,CHEMBL2385553,Cc1cccc(-c2nc(-c3ccc([S+](C)[O-])cc3)[nH]c2C2=CCOCC2)c1,active,73.0
1602,CHEMBL2385552,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(C3=CCOCC3)[nH]2)cc1,active,454.0
1603,CHEMBL2385551,Cc1cccc(-c2nc(-c3ccc([S+](C)[O-])cc3)[nH]c2-c2ccncc2)c1,active,24.0
1604,CHEMBL2385557,Cc1cccc(-c2nc(-c3ccc4ccccc4c3F)[nH]c2-c2ccncc2)c1,active,20.0
1605,CHEMBL2385556,Cc1cccc(-c2nc(-c3ccc(O)cc3)[nH]c2-c2ccncc2)c1,active,8.4
1606,CHEMBL2385555,Cc1cccc(-c2nc(-c3ccccc3F)[nH]c2-c2ccncc2)c1,active,4.7
1607,CHEMBL2385554,Cc1cccc(-c2nc(-c3c(F)cccc3F)[nH]c2-c2ccncc2)c1,active,4.3
1608,CHEMBL2401978,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1cnc(-c2ccccc2Cl)s1,active,7.0
1609,CHEMBL2401980,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(Cl)cc2)o1,active,46.0
1610,CHEMBL2401996,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccccn2)s1,active,41.0
1611,CHEMBL2402003,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc2ccn(C)c2c1,active,35.0
1612,CHEMBL2402004,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc2ccn(C(C)C)c2c1,active,34.0
1613,CHEMBL2402002,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc2cc[nH]c2c1,active,32.0
1614,CHEMBL2402005,CCOC(=O)n1ccc2ccc(C(=O)Nc3cc(C(=O)NC4CC4)ccc3C)cc21,active,23.0
1615,CHEMBL2401986,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccccc2)s1,active,14.0
1616,CHEMBL2401997,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2cccnc2)s1,active,13.0
1617,CHEMBL2401998,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccncc2)s1,active,11.0
1618,CHEMBL2401982,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2cccc(Cl)c2)s1,active,8.9
1619,CHEMBL2401992,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(CN(C)C)cc2)s1,active,8.6
1620,CHEMBL2401984,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(F)cc2)s1,active,8.0
1621,CHEMBL2402001,Cc1ccc(-c2ccc(C(=O)Nc3cc(C(=O)NC4CC4)ccc3C)s2)cn1,active,7.7
1622,CHEMBL2401999,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2cncc(F)c2)s1,active,7.7
1623,CHEMBL2401991,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(CO)cc2)s1,active,5.4
1624,CHEMBL2401990,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(C#N)cc2)s1,active,5.0
1625,CHEMBL2401983,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccccc2Cl)s1,active,4.8
1626,CHEMBL2401989,COc1ccc(-c2ccc(C(=O)Nc3cc(C(=O)NC4CC4)ccc3C)s2)cc1,active,4.1
1627,CHEMBL2401987,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(O)cc2)s1,active,4.1
1628,CHEMBL2401979,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1cnn(-c2ncccc2C(F)(F)F)c1C,active,4.0
1629,CHEMBL2401988,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(N)cc2)s1,active,4.0
1630,CHEMBL2401993,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(C(=O)N(C)C)cc2)s1,active,3.8
1631,CHEMBL2401985,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)s1,active,3.8
1632,CHEMBL2402000,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2cnccc2N2CCOCC2)s1,active,2.8
1633,CHEMBL2401981,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(Cl)cc2)s1,active,2.0
1634,CHEMBL2401995,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(C(=O)N3CCCCC3)cc2)s1,active,0.8
1635,CHEMBL2401994,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)cc2)s1,active,0.2
1637,CHEMBL2409790,Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)sc4c3)c2)n(C)n1,active,1000.0
1638,CHEMBL2409781,Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)sc4n3)c2)n(C)n1,active,1000.0
1639,CHEMBL2409779,Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)cn4c3)c2)n(C)n1,active,1000.0
1640,CHEMBL2409775,Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)nn4c3)c2)n(C)n1,active,1000.0
1641,CHEMBL2348996,Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)c2)n(C)n1,active,1000.0
1643,CHEMBL2443026,CN(C)c1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C4CCC5(CC4)OCCO5)CC3)no2)cc1,active,10.0
1644,CHEMBL2443139,CC(C)Nc1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C)CC3)no2)cc1,active,10.0
1645,CHEMBL2443138,CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc(N(C)C)cc3)on2)CC1,active,10.0
1646,CHEMBL2443044,CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc([N+](=O)[O-])cc3)on2)CC1,active,10.0
1647,CHEMBL3218362,CC(O)c1nc(-c2cccc(CO)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,active,460.0
1648,CHEMBL3218363,CCc1nc(-c2cccc(CO)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,active,310.0
1649,CHEMBL3218364,Cc1cccc(-c2nc(C(C)O)sc2-c2ccnc(NC(=O)c3ccccc3)c2)c1,active,38.0
1651,CHEMBL3220548,Nc1c(C(=O)c2ccc(F)cc2F)ccc(=O)n1-c1c(F)cccc1F,active,1.86
1652,CHEMBL3220549,CC(C)C[C@H](NCCc1cc(F)c(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)c(F)c1)C(=O)OC1CCCC1,active,273.0
1653,CHEMBL3220550,Nc1c(C(=O)c2ccc(F)cc2F)ccc(=O)n1-c1c(F)cc(OCCC[C@H](N)C(=O)OC2CCCC2)cc1F,active,6.5
1654,CHEMBL3220551,CC(C)C[C@H](NCCc1cc(F)c(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)c(F)c1)C(=O)O,active,1.2
1655,CHEMBL3220552,Nc1c(C(=O)c2ccc(F)cc2F)ccc(=O)n1-c1c(F)cc(OCCC[C@H](N)C(=O)O)cc1F,active,1.0
1656,CHEMBL3309549,C[C@H](O)CNc1nccc(-n2ccnc2Cc2cccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c2)n1,active,571.0
1657,CHEMBL3120970,C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)nc3nc(N)ccn23)n1)c1ccccc1,active,1.0
1658,CHEMBL1233024,Fc1ccc(-c2n[nH]cc2-c2ccncc2)cc1,active,67.0
1659,CHEMBL3310126,Fc1ccc(-c2n[nH]c(CCCc3ccccc3)c2-c2ccncc2)cc1,active,0.95
1660,CHEMBL3310127,Nc1[nH]nc(-c2ccc(F)cc2)c1-c1ccncc1,active,97.4
1661,CHEMBL3310128,O=C(Cc1ccccc1)Nc1[nH]nc(-c2ccc(F)cc2)c1-c1ccncc1,active,16.5
1662,CHEMBL3310129,Cn1nc(-c2ccc(F)cc2)c(-c2ccncc2)c1N,active,70.4
1663,CHEMBL3310130,Cn1nc(NC(=O)Cc2ccccc2)c(-c2ccncc2)c1-c1ccc(F)cc1,active,5.72
1664,CHEMBL3310131,Nc1onc(-c2ccc(F)cc2)c1-c1ccncc1,active,105.0
1665,CHEMBL3310132,Fc1ccc(-c2nocc2-c2ccncc2)cc1,active,871.0
1668,CHEMBL3310135,O=C(Cc1ccccc1)Nc1onc(-c2ccc(F)cc2)c1-c1ccncc1,active,23.0
1669,CHEMBL3310136,O=C(CCc1ccccc1)Nc1onc(-c2ccc(F)cc2)c1-c1ccncc1,active,23.4
1670,CHEMBL3310137,O=C(CCCc1ccccc1)Nc1onc(-c2ccc(F)cc2)c1-c1ccncc1,active,271.0
1671,CHEMBL3310138,Nc1onc(-c2ccc(F)cc2)c1-c1ccncn1,active,792.0
1672,CHEMBL3310139,O=C(Cc1ccccc1)Nc1onc(-c2ccc(F)cc2)c1-c1ccncn1,active,45.6
1673,CHEMBL3310140,O=C(Cc1ccccc1F)Nc1onc(-c2ccc(F)cc2)c1-c1ccncn1,active,33.2
1674,CHEMBL3310141,O=C(Cc1ccccc1Cl)Nc1onc(-c2ccc(F)cc2)c1-c1ccncn1,active,6.88
1675,CHEMBL3310142,O=C(Cc1c(F)cccc1Cl)Nc1onc(-c2ccc(F)cc2)c1-c1ccncn1,active,10.9
1676,CHEMBL3310143,Cc1ccc(C)c(CC(=O)Nc2onc(-c3ccc(F)cc3)c2-c2ccncn2)c1,active,8.43
1677,CHEMBL3310144,O=C(Cc1ccccc1)Nc1onc(-c2ccccc2Cl)c1-c1ccncn1,active,141.0
1678,CHEMBL3310145,O=C(Cc1ccccc1Cl)Nc1onc(-c2ccc(Cl)cc2)c1-c1ccncn1,active,10.8
1679,CHEMBL3310146,O=C(Cc1ccccc1Cl)Nc1onc(-c2ccc(F)cc2F)c1-c1ccncn1,active,2.73
1680,CHEMBL3310147,O=C(Cc1ccccc1)Nc1onc(-c2c(F)cccc2F)c1-c1ccncn1,active,294.0
1682,CHEMBL3310149,Cc1cccc(-c2noc(NC(=O)Cc3ccccc3Cl)c2-c2ccncn2)c1,active,3.62
1683,CHEMBL3310276,Cc1cc(-c2noc(NC(=O)Cc3ccccc3C)c2-c2ccncn2)ccc1F,active,5.48
1686,CHEMBL3577645,COc1ccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccc(Cl)cc4)cc3)N=C2c2ccccc2)cc1,active,44.0
1687,CHEMBL3577644,COc1ccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4cccc(Cl)c4)cc3)N=C2c2ccccc2)cc1,active,4.5
1688,CHEMBL3577643,COc1ccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccccc4Cl)cc3)N=C2c2ccccc2)cc1,active,4.7
1689,CHEMBL3577642,COc1ccc(NC(=O)COc2ccc(/C=C3\N=C(c4ccccc4)N(c4ccc(OC)cc4)C3=O)cc2)cc1,active,345.0
1690,CHEMBL3577641,COc1ccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4cccc(OC)c4)cc3)N=C2c2ccccc2)cc1,active,23.0
1691,CHEMBL3577640,COc1ccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccccc4OC)cc3)N=C2c2ccccc2)cc1,active,34.0
1692,CHEMBL3577639,COc1ccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccc(C)cc4)cc3)N=C2c2ccccc2)cc1,active,345.0
1693,CHEMBL3577638,COc1ccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4cccc(C)c4)cc3)N=C2c2ccccc2)cc1,active,77.0
1694,CHEMBL3577637,COc1ccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccccc4C)cc3)N=C2c2ccccc2)cc1,active,56.0
1695,CHEMBL3577636,COc1ccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccccc4)cc3)N=C2c2ccccc2)cc1,active,354.0
1696,CHEMBL3577635,COc1cccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccc(Cl)cc4)cc3)N=C2c2ccccc2)c1,active,4.6
1697,CHEMBL3577634,COc1cccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4cccc(Cl)c4)cc3)N=C2c2ccccc2)c1,active,3.7
1698,CHEMBL3577633,COc1cccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccccc4Cl)cc3)N=C2c2ccccc2)c1,active,5.6
1699,CHEMBL3577632,COc1ccc(NC(=O)COc2ccc(/C=C3\N=C(c4ccccc4)N(c4cccc(OC)c4)C3=O)cc2)cc1,active,4.3
1700,CHEMBL3577631,COc1cccc(NC(=O)COc2ccc(/C=C3\N=C(c4ccccc4)N(c4cccc(OC)c4)C3=O)cc2)c1,active,6.5
1701,CHEMBL3577567,COc1cccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccccc4OC)cc3)N=C2c2ccccc2)c1,active,54.0
1702,CHEMBL3577566,COc1cccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccc(C)cc4)cc3)N=C2c2ccccc2)c1,active,4.5
1703,CHEMBL3577565,COc1cccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4cccc(C)c4)cc3)N=C2c2ccccc2)c1,active,87.0
1704,CHEMBL3577564,COc1cccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccccc4C)cc3)N=C2c2ccccc2)c1,active,66.0
1705,CHEMBL3577563,COc1cccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccccc4)cc3)N=C2c2ccccc2)c1,active,35.0
1706,CHEMBL3634706,Cc1ccc(F)c(-c2[nH]c(CNc3cccc(C#N)c3)nc2-c2ccc3ncnn3c2)n1,active,209.0
1707,CHEMBL3634705,Cc1ccc(F)c(-c2[nH]c(CNc3ccccc3F)nc2-c2ccc3ncnn3c2)n1,active,766.0
1708,CHEMBL3634704,Cc1ccc(F)c(-c2[nH]c(CNc3ccccc3)nc2-c2ccc3ncnn3c2)n1,active,399.0
1709,CHEMBL3634707,Cc1ccc(F)c(-c2[nH]c(CNc3cccc(C(N)=O)c3)nc2-c2ccc3ncnn3c2)n1,active,251.0
1710,CHEMBL3634708,C=Cc1cccc(NCc2nc(-c3ccc4ncnn4c3)c(-c3nc(C)ccc3F)[nH]2)c1,active,171.0
1718,CHEMBL2364611,Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1,active,405.0
1720,CHEMBL1090975,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)[nH]c34)c3ccccc23)cc1,active,17.0
1721,CHEMBL3695590,COc1cc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)ccc1CO,active,5.0
1722,CHEMBL3695571,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)[nH]c34)c3ncccc23)cc1,active,5.0
1723,CHEMBL3695573,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)cc1,active,17.0
1724,CHEMBL1214131,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)n(-c2ccccc2)n1,active,2.0
1725,CHEMBL1093756,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)[nH]c34)c3ccccc23)n(-c2ccccc2)n1,active,5.0
1726,CHEMBL3695581,CSc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)cc1,active,5.0
1727,CHEMBL1090979,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)n(C)c34)c3ccccc23)cc1,active,1.0
1728,CHEMBL3695595,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ncnc4[nH]c(=O)cnc34)c3ccccc23)cc1,active,17.0
1729,CHEMBL3695574,CNS(=O)(=O)Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)cc1,active,7.0
1730,CHEMBL3695594,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCc3ccnc4[nH]c(=O)cnc34)c3ccccc23)cc1,active,12.0
1731,CHEMBL3695592,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)n(-c2ccc(CO)nc2)n1,active,6.0
1732,CHEMBL3695572,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)n(C)c34)c3ccccc23)cn1,active,7.0
1733,CHEMBL3695586,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)n(C)c34)c(Cl)c2Cl)cc1,active,7.0
1734,CHEMBL3695568,COCC(=O)Nc1cc(COc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc(C)cc3)c3ccccc23)ccn1,active,5.0
1735,CHEMBL1214134,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)cc1,active,3.0
1736,CHEMBL3695582,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)[nH]c34)c3ccccc23)cc1,active,21.0
1737,CHEMBL3695577,Cc1ccc(-n2nc(C3(C)CC3)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)cc1,active,5.0
1738,CHEMBL3695593,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)s1,active,2.0
1739,CHEMBL3695575,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)n(-c2ccc(Cl)cc2)n1,active,3.0
1740,CHEMBL3695578,Cc1ccc(-n2nc(C(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)cc1,active,2.0
1741,CHEMBL3695570,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)[nH]c34)c3ncccc23)n(-c2ccccc2)n1,active,18.0
1742,CHEMBL3695587,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ncnc4[nH]c(=O)[nH]c34)c3ccccc23)cc1,active,30.0
1743,CHEMBL3695569,COCC(=O)Nc1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc(C)cc3)c3ccccc23)ccn1,active,12.0
1744,CHEMBL3695580,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)n(-c2ccc(Cl)c(Cl)c2)n1,active,4.0
1745,CHEMBL3695579,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)n(-c2ccc(S(C)(=O)=O)cc2)n1,active,5.0
1746,CHEMBL1214132,Cc1nc2c(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccccc4)c4ccccc34)ccnc2[nH]c1=O,active,3.0
1747,CHEMBL3695584,CCn1c(=O)[nH]c2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccc(OC)cc4)c4ccccc34)c21,active,2.0
1748,CHEMBL3695589,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)n(-c2ccc(CO)cc2)n1,active,7.0
